campaign_id,date,client,secteur,service,canal,impressions,clics,ctr_pct,conversions,budget_mad,revenu_mad,cpc_mad,cpa_mad,roas,score_seo,position_google,engagement_pct,statut_campagne
MKT-02410,2026-02-25,Client_045,Finance,Branding,Influence,672399.0,44852.0,6.67,6147.0,21097.56,24202692.74,0.47,3.43,1147.18,72.6,14.3,2.14,Optimisation
MKT-02411,2026-01-14,Client_070,Immobilier,Publicité,SEO,285392.0,22806.0,7.99,3353.0,34475.93,5319971.78,1.51,10.28,154.31,83.4,3.2,9.34,Pause
MKT-02412,2026-02-19,Client_020,Santé,Publicité,Google Ads,25421.0,127.0,0.5,4.0,13109.38,12555.44,103.22,3277.34,0.96,41.2,5.0,10.81,Optimisation
MKT-02413,2026-03-23,Client_056,Education,App mobile,LinkedIn Ads,143761.0,5104.0,3.55,618.0,11060.3,1926994.88,2.17,17.9,174.23,44.6,23.7,10.2,Optimisation
MKT-02414,2026-06-09,Client_024,Finance,Landing page,TikTok Ads,663708.0,21454.0,3.23,1688.0,43409.14,1662083.82,2.02,25.72,38.29,63.3,26.3,3.39,Terminée
MKT-02415,2026-03-06,Client_002,Immobilier,Publicité,TikTok Ads,793559.0,3952.0,0.5,147.0,38695.46,129524.38,9.79,263.23,3.35,55.6,4.7,7.95,Pause
MKT-02416,2026-01-25,Client_070,Education,Content,Influence,158089.0,6323.0,4.0,884.0,34315.89,3712181.01,5.43,38.82,108.18,84.7,12.5,0.66,Optimisation
MKT-02417,2026-04-05,Client_029,Restaurant,Content,TikTok Ads,464117.0,31606.0,6.81,748.0,2206.27,811637.0,0.07,2.95,367.88,68.0,24.5,9.14,Terminée
MKT-02418,2026-05-17,Client_053,Retail,App mobile,Google Ads,795091.0,4099.0,0.52,306.0,12820.09,1085114.33,3.13,41.9,84.64,89.9,5.6,9.16,Terminée
MKT-02419,2026-02-14,Client_040,Tourisme,SEO,Meta Ads,604304.0,37291.0,6.17,4261.0,39040.23,6513982.18,1.05,9.16,166.85,39.8,27.9,3.44,Optimisation
MKT-02420,2026-01-25,Client_063,Education,Content,Emailing,629444.0,19942.0,3.17,201.0,27608.46,62732.54,1.38,137.36,2.27,96.0,4.2,2.46,Optimisation
MKT-02421,2026-06-08,Client_020,Immobilier,Publicité,Meta Ads,655598.0,22380.0,3.41,1927.0,18420.72,3148728.58,0.82,9.56,170.93,77.3,28.5,9.41,Pause
MKT-02422,2026-04-13,Client_046,Immobilier,App mobile,LinkedIn Ads,798149.0,26388.0,3.31,3821.0,11119.7,3900413.75,0.42,2.91,350.77,60.1,2.4,9.99,Pause
MKT-02423,2026-05-07,Client_080,Tourisme,Landing page,Meta Ads,340889.0,13436.0,3.94,666.0,12123.28,2312215.91,0.9,18.2,190.73,58.6,8.1,7.61,Optimisation
MKT-02424,2026-03-19,Client_072,Finance,Landing page,Emailing,294495.0,2825.0,0.96,437.0,39544.71,1717391.58,14.0,90.49,43.43,80.7,21.0,7.19,Active
MKT-02425,2026-02-10,Client_021,Tourisme,SEO,Google Ads,387702.0,,2.83,1510.0,24748.6,5840096.4,2.25,16.39,235.98,65.0,23.9,8.77,Pause
MKT-02426,2026-03-16,Client_055,Education,Content,TikTok Ads,429094.0,26782.0,6.24,417.0,15735.13,813264.4,0.59,37.73,51.68,91.4,8.8,1.01,Active
MKT-02427,2026-01-16,Client_061,Santé,SEO,SEO,572936.0,40214.0,7.02,6298.0,31947.59,22620174.7,0.79,5.07,708.04,70.7,9.6,3.2,Optimisation
MKT-02428,2026-05-22,Client_068,Education,Landing page,TikTok Ads,43434.0,2804.0,6.46,252.0,26138.85,265805.1,9.32,103.73,10.17,82.3,10.7,9.7,Optimisation
MKT-02429,2026-01-17,Client_004,Education,App mobile,Influence,131292.0,3508.0,2.67,383.0,4648.09,163263.11,1.32,12.14,35.12,95.2,5.3,7.88,Terminée
MKT-02430,2026-04-02,Client_060,Tourisme,Content,Emailing,144104.0,9705.0,6.74,1476.0,7086.8,382926.58,0.73,4.8,54.03,44.9,12.9,5.29,Pause
MKT-02431,2026-01-13,Client_025,Santé,Content,TikTok Ads,502725.0,11678.0,2.32,127.0,15779.6,66190.73,1.35,124.25,4.19,41.5,15.6,5.7,Pause
MKT-02432,2026-04-27,Client_036,Tourisme,Content,Emailing,537484.0,45653.0,8.49,2262.0,18799.34,7010088.69,0.41,8.31,372.89,56.1,28.4,7.76,Active
MKT-02433,2026-03-20,Client_076,Education,Branding,Meta Ads,98730.0,2590.0,2.62,320.0,40283.41,1159607.45,15.55,125.89,28.79,77.0,23.8,8.53,Optimisation
MKT-02434,2026-06-08,Client_023,Santé,Landing page,LinkedIn Ads,784790.0,4610.0,0.59,327.0,21166.3,1139960.51,4.59,64.73,53.86,35.5,11.6,5.85,Pause
MKT-02435,2026-05-12,Client_059,Finance,App mobile,TikTok Ads,690464.0,18959.0,2.75,2297.0,5182.78,7344091.95,0.27,2.26,1417.02,51.0,20.1,3.55,Pause
MKT-02436,2026-03-06,Client_028,Education,Publicité,TikTok Ads,715080.0,32097.0,4.49,3726.0,16910.4,14294812.85,0.53,4.54,845.33,41.1,17.1,10.27,Optimisation
MKT-02437,2026-03-26,Client_064,Finance,Branding,Emailing,218125.0,5022.0,2.3,126.0,1111.65,438301.49,0.22,8.82,394.28,50.6,24.8,10.27,Terminée
MKT-02438,2026-03-12,Client_082,Finance,Publicité,Meta Ads,400080.0,30420.0,7.6,4289.0,19768.89,6886699.05,0.65,4.61,348.36,52.5,4.5,3.17,Optimisation
MKT-02439,2026-06-06,Client_018,Restaurant,App mobile,SEO,564741.0,8741.0,1.55,859.0,27283.4,2276793.34,3.12,31.76,83.45,79.5,15.3,1.02,Optimisation
MKT-02440,2026-06-20,Client_083,Immobilier,Branding,Emailing,239405.0,8310.0,3.47,659.0,30405.0,1515935.25,3.66,46.14,49.86,61.5,10.4,9.03,Pause
MKT-02441,2026-06-29,Client_032,Finance,Publicité,Google Ads,847097.0,11056.0,1.31,131.0,11196.04,133139.13,1.01,85.47,11.89,97.1,2.3,9.07,Pause
MKT-02442,2026-04-04,Client_042,Santé,Publicité,Google Ads,834781.0,46779.0,5.6,5805.0,24738.51,22486529.65,0.53,4.26,908.97,78.3,15.9,5.05,Active
MKT-02443,2026-01-05,Client_066,Finance,SEO,Influence,269994.0,12363.0,4.58,1440.0,21734.98,4547811.37,1.76,15.09,209.24,91.7,4.3,9.33,Active
MKT-02444,2026-05-20,Client_010,Restaurant,Publicité,Emailing,856994.0,64384.0,7.51,3728.0,8385.98,5762440.76,0.13,2.25,687.15,47.6,24.9,7.03,Terminée
MKT-02445,2026-02-25,Client_063,Immobilier,Branding,TikTok Ads,334776.0,25647.0,7.66,2877.0,38145.53,7856950.51,1.49,13.26,205.97,47.0,17.9,8.76,Active
MKT-02446,2026-05-27,Client_028,Santé,App mobile,Influence,771606.0,35140.0,4.55,5495.0,5511.24,5067674.58,0.16,1.0,919.52,35.4,24.1,11.77,Active
MKT-02447,2026-02-23,Client_087,Tourisme,Landing page,LinkedIn Ads,327822.0,25189.0,7.68,3012.0,29533.99,2354636.83,1.17,9.81,79.73,84.8,6.4,8.87,Pause
MKT-02448,2026-06-28,Client_038,Finance,App mobile,Meta Ads,253706.0,8458.0,3.33,630.0,5939.15,1060868.42,0.7,9.43,178.62,78.5,20.4,5.93,Optimisation
MKT-02449,2026-03-03,Client_046,Santé,SEO,TikTok Ads,191068.0,15921.0,8.33,2231.0,42821.85,7176824.76,2.69,19.19,167.6,93.7,6.7,6.4,Active
MKT-02450,2026-01-02,Client_013,Education,SEO,SEO,789513.0,10278.0,1.3,1389.0,43470.91,4901846.98,4.23,31.3,112.76,62.5,4.7,1.92,Pause
MKT-02451,2026-05-07,Client_026,Immobilier,Publicité,Emailing,527856.0,36046.0,6.83,2812.0,20459.18,11240168.94,0.57,7.28,549.39,78.8,10.9,1.96,Optimisation
MKT-02452,2026-03-31,Client_032,Santé,SEO,SEO,287238.0,12403.0,4.32,1472.0,3223.82,3088900.29,0.26,2.19,958.15,42.4,22.7,7.99,Optimisation
MKT-02453,2026-03-02,Client_044,Finance,App mobile,Meta Ads,520594.0,24032.0,4.62,3382.0,36414.14,5694283.85,1.52,10.77,156.38,73.9,1.9,9.64,Optimisation
MKT-02454,2026-06-28,Client_086,Immobilier,App mobile,Google Ads,719033.0,18906.0,2.63,2577.0,25446.68,8889850.15,1.35,9.87,349.35,91.1,9.5,1.19,Active
MKT-02455,2026-01-19,Client_077,Retail,Landing page,Google Ads,568444.0,22318.0,3.93,951.0,6288.4,2143764.33,0.28,6.61,340.91,79.2,14.6,5.16,Active
MKT-02456,2026-02-03,Client_030,Restaurant,Publicité,Influence,631520.0,52859.0,8.37,6135.0,41428.22,,0.78,6.75,214.06,59.4,18.4,6.21,Pause
MKT-02457,2026-03-15,Client_081,Finance,Branding,Emailing,273195.0,20723.0,7.59,912.0,32320.31,1431561.89,1.56,35.44,44.29,79.0,24.2,8.79,Terminée
MKT-02458,2026-06-17,Client_072,Finance,Landing page,LinkedIn Ads,28710.0,1599.0,5.57,23.0,14722.55,67084.69,9.21,640.11,4.56,93.5,6.1,9.14,Terminée
MKT-02459,2026-04-23,Client_025,Restaurant,Publicité,Emailing,687606.0,33337.0,4.85,2991.0,5066.29,3829256.45,0.15,1.69,755.83,94.2,26.0,5.89,Pause
MKT-02460,2026-02-01,Client_039,Immobilier,App mobile,SEO,732229.0,44408.0,6.06,5192.0,7267.51,6969325.84,0.16,1.4,958.97,97.6,23.8,11.07,Pause
MKT-02461,2026-06-01,Client_047,Immobilier,App mobile,Google Ads,249025.0,14669.0,5.89,608.0,38761.38,1822215.72,2.64,63.75,47.01,94.3,28.7,2.09,Terminée
MKT-02462,2026-06-22,Client_055,Education,Publicité,LinkedIn Ads,22014.0,212.0,0.97,32.0,16626.94,46418.83,78.43,519.59,2.79,63.1,20.5,4.39,Terminée
MKT-02463,2026-05-15,Client_066,Retail,Branding,TikTok Ads,407789.0,4309.0,1.06,647.0,35129.5,457493.57,8.15,54.3,13.02,93.0,12.7,1.01,Optimisation
MKT-02464,2026-02-02,Client_002,Restaurant,Content,Meta Ads,382778.0,9163.0,2.39,473.0,10909.88,198917.77,1.19,23.07,18.23,63.0,8.8,1.69,Optimisation
MKT-02465,2026-03-13,Client_063,Education,App mobile,Meta Ads,615767.0,24421.0,3.97,1126.0,6413.02,1941430.14,0.26,5.7,302.73,74.0,4.1,10.94,Terminée
MKT-02466,2026-03-22,Client_088,Restaurant,Content,SEO,869793.0,24099.0,2.77,258.0,1079.08,103900.75,0.04,4.18,96.29,69.6,24.9,9.36,Pause
MKT-02467,2026-04-21,Client_016,Education,App mobile,Influence,396115.0,3322.0,0.84,500.0,21557.41,1180487.79,6.49,43.11,54.76,74.1,27.5,2.8,Terminée
MKT-02468,2026-05-03,Client_012,Education,Publicité,LinkedIn Ads,170206.0,6272.0,3.69,226.0,43602.85,672538.49,6.95,192.93,15.42,54.3,11.8,6.74,Active
MKT-02469,2026-03-29,Client_040,Immobilier,Content,Emailing,,4205.0,0.92,242.0,34502.45,257866.55,8.21,142.57,7.47,95.2,23.0,0.68,Pause
MKT-02470,2026-02-01,Client_024,Restaurant,Branding,TikTok Ads,83724.0,2945.0,3.52,158.0,16162.29,137363.31,5.49,102.29,8.5,47.4,4.1,5.26,Active
MKT-02471,2026-02-22,Client_079,Immobilier,SEO,TikTok Ads,111442.0,9396.0,8.43,845.0,14142.59,2625068.55,1.51,16.74,185.61,62.9,19.9,2.76,Terminée
MKT-02472,2026-05-22,Client_081,Immobilier,Branding,Influence,435098.0,33693.0,7.74,4830.0,10506.69,,0.31,2.18,1866.48,56.3,25.2,4.12,Active
MKT-02473,2026-05-15,Client_081,Education,App mobile,Google Ads,666132.0,10915.0,1.64,820.0,23407.1,2792532.95,2.14,28.55,119.3,77.1,13.0,1.86,Optimisation
MKT-02474,2026-05-02,Client_025,Finance,Branding,Influence,246139.0,13579.0,5.52,1486.0,10011.72,2388679.09,0.74,6.74,238.59,56.7,4.6,3.85,Pause
MKT-02475,2026-04-12,Client_055,Education,Content,SEO,358453.0,23759.0,6.63,1804.0,18595.08,1267669.31,0.78,10.31,68.17,51.5,5.0,2.61,Active
MKT-02476,2026-04-24,Client_013,Education,App mobile,TikTok Ads,630356.0,27135.0,4.3,1720.0,2852.42,508049.37,0.11,1.66,178.11,52.7,27.1,4.49,Terminée
MKT-02477,2026-01-22,Client_043,Santé,Content,LinkedIn Ads,559065.0,34931.0,6.25,2039.0,17814.73,6667203.44,0.51,8.74,374.25,44.6,17.5,11.26,Pause
MKT-02478,2026-05-15,Client_079,Immobilier,App mobile,TikTok Ads,580843.0,42618.0,7.34,2504.0,39901.36,2739312.42,0.94,15.94,68.65,62.6,27.3,8.46,Optimisation
MKT-02479,2026-06-09,Client_075,Finance,Branding,Emailing,797803.0,31359.0,3.93,3884.0,18443.12,13909790.58,0.59,4.75,754.2,40.9,23.1,3.38,Pause
MKT-02480,2026-02-18,Client_032,Restaurant,Branding,Influence,127066.0,5167.0,4.07,132.0,20621.94,67309.23,3.99,156.23,3.26,87.8,18.3,5.51,Pause
MKT-02481,2026-05-25,Client_064,Finance,Publicité,Influence,784104.0,21604.0,2.76,2870.0,22838.13,9430415.91,1.06,7.96,412.92,65.3,12.3,1.09,Terminée
MKT-02482,2026-02-11,Client_061,Restaurant,Landing page,Influence,336776.0,20126.0,5.98,400.0,19306.4,152938.26,0.96,48.27,7.92,92.8,21.7,8.33,Pause
MKT-02483,2026-01-17,Client_028,Education,App mobile,LinkedIn Ads,47795.0,2878.0,6.02,267.0,13599.9,299090.19,4.73,50.94,21.99,76.2,23.8,6.62,Pause
MKT-02484,2026-03-15,Client_030,Tourisme,SEO,Meta Ads,880696.0,36770.0,4.18,2356.0,26793.65,5492511.58,0.73,11.37,204.99,47.5,15.3,11.0,Pause
MKT-02485,2026-01-13,Client_055,Santé,Publicité,SEO,693344.0,23637.0,3.41,294.0,12907.42,1197881.24,0.55,43.9,92.81,43.9,12.3,11.37,Pause
MKT-02486,2026-03-01,Client_044,Santé,SEO,Meta Ads,366232.0,11621.0,3.17,947.0,24511.74,2801420.91,2.11,25.88,114.29,92.0,19.6,2.22,Pause
MKT-02487,2026-05-12,Client_089,Immobilier,Branding,Meta Ads,584009.0,35216.0,6.03,941.0,20971.31,3620804.01,0.6,22.29,172.66,78.8,8.8,3.25,Pause
MKT-02488,2026-04-25,Client_077,Education,Publicité,Google Ads,84879.0,4553.0,5.36,444.0,26120.47,387197.24,5.74,58.83,14.82,86.6,2.4,3.73,Terminée
MKT-02489,2026-02-11,Client_019,Retail,SEO,LinkedIn Ads,634147.0,17187.0,2.71,1173.0,32077.07,4035671.91,1.87,27.35,125.81,55.5,28.6,7.91,Terminée
MKT-02490,2026-03-17,Client_024,Finance,Branding,Meta Ads,148673.0,7216.0,4.85,788.0,17868.67,250414.15,2.48,22.68,14.01,96.2,11.3,1.06,Terminée
MKT-02491,2026-05-24,Client_049,Tourisme,Branding,Google Ads,365265.0,12257.0,3.36,1018.0,32476.4,3030110.39,2.65,31.9,93.3,79.0,24.5,10.39,Optimisation
MKT-02492,2026-01-05,Client_001,Education,Landing page,Meta Ads,801336.0,24562.0,3.07,275.0,13255.17,802485.81,0.54,48.2,60.54,88.4,22.3,6.53,Active
MKT-02493,2026-04-15,Client_025,Santé,Publicité,Google Ads,245061.0,7456.0,3.04,727.0,36127.64,1349724.13,4.85,49.69,37.36,93.9,19.4,1.28,Optimisation
MKT-02494,2026-03-09,Client_059,Retail,Content,LinkedIn Ads,831429.0,25170.0,3.03,2201.0,17094.29,1434866.56,0.68,7.77,83.94,58.8,14.5,2.94,Terminée
MKT-02495,2026-03-06,Client_088,Retail,Content,LinkedIn Ads,126744.0,10683.0,8.43,553.0,1782.46,1031491.79,0.17,3.22,578.69,76.3,24.1,1.73,Active
MKT-02496,2026-04-13,Client_021,Retail,App mobile,TikTok Ads,529733.0,20141.0,3.8,669.0,29012.28,2757651.56,1.44,43.37,95.05,81.9,7.6,4.77,Optimisation
MKT-02497,2026-06-21,Client_016,Retail,App mobile,LinkedIn Ads,280967.0,22801.0,8.12,988.0,10422.29,2085150.78,0.46,10.55,200.07,36.5,29.9,3.9,Terminée
MKT-02498,2026-01-15,Client_047,Immobilier,SEO,Meta Ads,354641.0,12334.0,3.48,193.0,9137.86,336047.41,0.74,47.35,36.78,88.4,19.3,10.09,Terminée
MKT-02499,2026-06-25,Client_071,Restaurant,SEO,Meta Ads,135027.0,5718.0,4.23,544.0,19612.95,821902.76,3.43,36.05,41.91,71.6,10.1,5.98,Pause
MKT-02500,2026-04-10,Client_080,Restaurant,App mobile,Google Ads,824163.0,14210.0,1.72,2087.0,1610.25,8232111.49,0.11,0.77,5112.31,40.3,21.4,10.64,Active
MKT-02501,2026-05-26,Client_024,Education,Branding,Google Ads,364420.0,15779.0,4.33,2461.0,25047.84,8616737.22,1.59,10.18,344.01,55.0,27.8,11.2,Active
MKT-02502,2026-04-13,Client_033,Retail,App mobile,Meta Ads,662281.0,14456.0,2.18,326.0,43802.82,690701.33,3.03,134.36,15.77,45.5,28.3,5.38,Terminée
MKT-02503,2026-03-28,Client_070,Immobilier,Content,TikTok Ads,513667.0,10904.0,2.12,1311.0,30914.68,2151471.34,2.84,23.58,69.59,80.7,14.4,10.85,Pause
MKT-02504,2026-05-08,Client_028,Retail,Publicité,LinkedIn Ads,828149.0,28945.0,3.5,3833.0,16597.82,9744341.54,0.57,4.33,587.09,47.4,4.8,9.43,Optimisation
MKT-02505,2026-01-11,Client_068,Tourisme,App mobile,Google Ads,156317.0,4704.0,3.01,48.0,4720.39,44547.7,1.0,98.34,9.44,59.2,18.0,2.8,Active
MKT-02506,2026-05-23,Client_067,Restaurant,Publicité,Emailing,472735.0,24058.0,5.09,3343.0,39438.86,10115315.1,1.64,11.8,256.48,63.9,8.9,10.21,Terminée
MKT-02507,2026-05-27,Client_040,Restaurant,SEO,Google Ads,70905.0,991.0,1.4,56.0,43306.61,110118.59,43.7,773.33,2.54,43.4,11.3,4.45,Pause
MKT-02508,2026-03-31,Client_035,Retail,Publicité,Emailing,807581.0,23119.0,2.86,1415.0,41836.43,398927.3,1.81,29.57,9.54,81.5,19.0,2.3,Pause
MKT-02509,2026-01-10,Client_029,Education,Publicité,LinkedIn Ads,26166.0,1145.0,4.38,19.0,4972.05,35691.47,4.34,261.69,7.18,39.3,2.7,0.64,Terminée
MKT-02510,2026-02-14,Client_083,Education,App mobile,Emailing,563938.0,10024.0,1.78,782.0,23243.08,2778882.47,2.32,29.72,119.56,80.8,26.4,7.3,Pause
MKT-02511,2026-02-11,Client_060,Santé,Publicité,Influence,339712.0,16417.0,4.83,669.0,30036.65,1725853.06,1.83,44.9,57.46,87.1,9.6,7.18,Terminée
MKT-02512,2026-05-20,Client_085,Retail,Publicité,SEO,623505.0,26371.0,4.23,2827.0,38384.93,11354986.42,1.46,13.58,295.82,61.8,4.5,3.26,Active
MKT-02513,2026-06-02,Client_077,Education,App mobile,Influence,111572.0,5314.0,4.76,317.0,1911.92,768747.05,,6.03,402.08,79.9,17.5,7.75,Terminée
MKT-02514,2026-02-18,Client_032,Finance,App mobile,SEO,672874.0,4991.0,0.74,687.0,618.68,1991794.2,0.12,0.9,3219.42,76.8,21.3,2.23,Optimisation
MKT-02515,2026-06-02,Client_016,Retail,Publicité,Google Ads,779595.0,35407.0,4.54,929.0,40523.68,2557306.82,1.14,43.62,63.11,68.6,16.0,9.49,Active
MKT-02516,2026-04-08,Client_076,Education,Publicité,TikTok Ads,873704.0,29323.0,3.36,4542.0,30108.43,1994709.97,1.03,6.63,66.25,37.5,28.9,7.95,Terminée
MKT-02517,2026-01-10,Client_005,Retail,Branding,Google Ads,865161.0,44873.0,5.19,2231.0,29063.3,4381563.61,0.65,13.03,150.76,56.5,15.1,1.15,Pause
MKT-02518,2026-03-31,Client_079,Education,SEO,LinkedIn Ads,624956.0,22876.0,3.66,2741.0,1927.3,7395914.69,0.08,0.7,3837.44,51.3,16.7,1.97,Optimisation
MKT-02519,2026-04-04,Client_006,Tourisme,SEO,LinkedIn Ads,881431.0,54781.0,6.22,941.0,27142.57,2875458.33,0.5,28.84,105.94,59.5,10.8,0.61,Pause
MKT-02520,2026-04-29,Client_088,Restaurant,Landing page,Influence,310502.0,24487.0,7.89,976.0,40010.45,850142.95,1.63,40.99,21.25,90.2,20.7,10.02,Optimisation
MKT-02521,2026-04-24,Client_061,Santé,App mobile,SEO,772425.0,37169.0,4.81,2480.0,24880.01,4780037.01,0.67,10.03,192.12,47.8,8.6,11.1,Active
MKT-02522,2026-03-07,Client_067,Restaurant,SEO,Influence,578067.0,39152.0,6.77,2629.0,41920.9,4689458.14,1.07,15.95,111.86,91.5,14.9,2.81,Optimisation
MKT-02523,2026-05-14,Client_062,Finance,SEO,Meta Ads,512478.0,33175.0,6.47,411.0,26417.54,1384362.11,0.8,64.28,52.4,63.4,4.4,11.26,Optimisation
MKT-02524,2026-06-02,Client_086,Education,SEO,Google Ads,120788.0,5376.0,4.45,86.0,27421.45,287787.99,5.1,318.85,10.49,45.9,22.3,4.3,Pause
MKT-02525,2026-05-25,Client_085,Retail,Content,LinkedIn Ads,495920.0,16912.0,3.41,1029.0,23757.65,3457869.06,1.4,23.09,145.55,71.8,20.6,3.85,Pause
MKT-02526,2026-04-15,Client_066,Finance,Landing page,TikTok Ads,344413.0,14870.0,4.32,1303.0,35942.7,452965.22,2.42,27.58,12.6,93.8,28.7,7.42,Optimisation
MKT-02527,2026-02-18,Client_035,Retail,SEO,SEO,782221.0,46896.0,6.0,5523.0,27959.19,2566997.33,0.6,5.06,91.81,86.6,24.6,9.15,Pause
MKT-02528,2026-01-17,Client_044,Restaurant,App mobile,Emailing,235182.0,12523.0,5.33,662.0,39666.32,2123748.57,3.17,59.92,53.54,59.2,5.6,7.55,Active
MKT-02529,2026-03-02,Client_048,Restaurant,Landing page,Emailing,822046.0,39786.0,4.84,2759.0,13484.99,923177.96,0.34,4.89,68.46,65.5,2.9,4.97,Pause
MKT-02530,2026-05-07,Client_076,Immobilier,SEO,TikTok Ads,387433.0,31797.0,8.21,4885.0,43660.68,4201479.52,1.37,8.94,96.23,72.0,29.3,9.48,Pause
MKT-02531,2026-05-24,Client_055,Retail,App mobile,SEO,383304.0,29174.0,7.61,4591.0,13309.59,12540510.75,0.46,2.9,942.22,70.7,24.8,4.05,Pause
MKT-02532,2026-04-07,Client_017,Immobilier,App mobile,Meta Ads,727565.0,10054.0,1.38,336.0,36959.86,357065.08,3.68,110.0,9.66,82.2,4.5,10.11,Terminée
MKT-02533,2026-02-20,Client_064,Tourisme,App mobile,Emailing,653519.0,32722.0,5.01,4756.0,32329.19,17620959.07,0.99,6.8,545.05,55.5,13.6,5.32,Optimisation
MKT-02534,2026-05-22,Client_049,Immobilier,Publicité,Google Ads,638502.0,18387.0,2.88,1021.0,24490.41,4112225.21,1.33,23.99,167.91,77.7,22.7,2.02,Optimisation
MKT-02535,2026-06-26,Client_053,Santé,Landing page,Meta Ads,848282.0,72061.0,8.5,3111.0,43529.21,8539331.93,0.6,13.99,196.17,62.7,18.1,4.24,Terminée
MKT-02536,2026-01-08,Client_010,Finance,Branding,LinkedIn Ads,581933.0,13550.0,2.33,1877.0,12352.95,6747806.97,0.91,6.58,546.25,37.3,4.3,5.61,Active
MKT-02537,2026-01-28,Client_037,Restaurant,App mobile,Google Ads,683477.0,56620.0,8.28,,1319.25,12576470.11,0.02,0.26,9533.01,78.5,19.2,5.13,Active
MKT-02538,2026-03-04,Client_069,Immobilier,Landing page,LinkedIn Ads,37644.0,1023.0,2.72,53.0,28876.98,184681.95,28.23,544.85,6.4,51.5,15.6,4.24,Optimisation
MKT-02539,2026-04-14,Client_070,Immobilier,Landing page,SEO,498763.0,26884.0,5.39,2479.0,27129.05,5983527.2,1.01,10.94,220.56,94.2,5.6,5.39,Active
MKT-02540,2026-01-11,Client_052,Tourisme,Landing page,TikTok Ads,366717.0,10198.0,2.78,1499.0,36253.21,4167307.04,3.55,24.18,114.95,69.8,19.6,3.28,Active
MKT-02541,2026-02-12,Client_089,Tourisme,Branding,Influence,110713.0,8284.0,7.48,98.0,36270.88,95943.83,4.38,370.11,2.65,79.1,3.5,3.39,Active
MKT-02542,2026-05-27,Client_037,Immobilier,SEO,Influence,136330.0,7385.0,5.42,467.0,27279.81,209791.06,3.69,58.42,7.69,61.0,6.0,9.65,Optimisation
MKT-02543,2026-06-01,Client_006,Tourisme,Publicité,Emailing,194857.0,4195.0,2.15,625.0,38638.83,1191002.4,9.21,61.82,30.82,56.4,15.6,6.53,Pause
MKT-02544,2026-04-16,Client_082,Retail,Landing page,Meta Ads,229316.0,11008.0,4.8,667.0,33606.66,2482736.88,3.05,50.38,73.88,45.1,15.3,6.5,Active
MKT-02545,2026-01-17,Client_042,Santé,Landing page,LinkedIn Ads,524635.0,16616.0,,,18533.43,5265186.42,1.12,9.05,284.09,79.5,6.1,4.26,Pause
MKT-02546,2026-04-25,Client_085,Retail,App mobile,Emailing,885723.0,3605.0,0.41,150.0,36552.48,248096.73,10.14,243.68,6.79,68.0,1.4,4.45,Active
MKT-02547,2026-01-16,Client_080,Retail,App mobile,Meta Ads,168563.0,10000.0,5.93,683.0,28450.01,773290.72,2.85,41.65,27.18,82.9,10.9,11.49,Optimisation
MKT-02548,2026-03-15,Client_058,Finance,Branding,Google Ads,32570.0,1955.0,6.0,123.0,36471.5,265628.85,18.66,296.52,7.28,73.2,1.3,3.2,Optimisation
MKT-02549,2026-06-10,Client_013,Retail,Content,Meta Ads,575093.0,19128.0,3.33,1565.0,14888.17,890526.37,0.78,9.51,59.81,69.0,7.5,2.97,Terminée
MKT-02550,2026-06-08,Client_012,Immobilier,Content,LinkedIn Ads,14324.0,947.0,6.61,76.0,30641.91,64170.37,32.36,403.18,2.09,86.8,19.3,8.54,Active
MKT-02551,2026-02-20,Client_016,Immobilier,SEO,Google Ads,278231.0,8301.0,2.98,1084.0,30334.52,822320.55,3.65,27.98,27.11,97.3,11.9,7.84,Active
MKT-02552,2026-02-16,Client_015,Restaurant,Publicité,Google Ads,488858.0,16493.0,3.37,1252.0,28467.62,662248.47,1.73,22.74,23.26,61.5,8.3,10.0,Pause
MKT-02553,2026-04-19,Client_032,Education,Landing page,TikTok Ads,635908.0,4969.0,0.78,114.0,36045.69,322963.16,7.25,316.19,8.96,35.9,19.5,7.53,Active
MKT-02554,2026-04-25,Client_054,Finance,Branding,Meta Ads,498128.0,26252.0,5.27,3107.0,44211.02,1841206.12,1.68,14.23,41.65,87.1,7.7,3.98,Optimisation
MKT-02555,2026-05-25,Client_018,Finance,Landing page,Google Ads,654758.0,16722.0,2.55,1939.0,18526.23,7662608.6,1.11,9.55,413.61,45.2,15.9,2.99,Active
MKT-02556,2026-01-23,Client_067,Finance,Publicité,LinkedIn Ads,519556.0,22368.0,4.31,1841.0,33895.44,2032877.69,1.52,18.41,59.97,73.4,19.6,5.15,Terminée
MKT-02557,2026-01-25,Client_062,Tourisme,Publicité,Emailing,89129.0,1629.0,1.83,259.0,,576854.01,23.55,148.12,15.04,82.4,12.7,1.72,Pause
MKT-02558,2026-06-26,Client_028,Finance,Branding,Google Ads,698058.0,32924.0,4.72,4349.0,44378.1,15341579.03,1.35,10.2,345.7,46.1,19.2,2.07,Terminée
MKT-02559,2026-03-25,Client_052,Santé,Content,Google Ads,148711.0,2663.0,1.79,211.0,30889.38,360571.03,11.6,146.4,11.67,45.5,2.5,4.5,Active
MKT-02560,2026-01-14,Client_028,Immobilier,SEO,SEO,253456.0,3534.0,1.39,331.0,2007.11,416264.33,0.57,6.06,207.4,62.7,5.2,5.98,Pause
